,FTSEMIB payout,HSCEI payout,NDX payout,Triggered,Above Strike Lvl
454,10442.475664358337,4877.063784384892,3893.9994384648035,0,0
455,5916.287978040298,2763.1487745932964,2206.1839361442853,0,0
456,18849.62755154186,8803.54801252174,7029.026589116304,0,0
457,11844.074366868186,5531.667777917079,4416.655629961106,0,0
458,9096.575403581535,4248.473244151915,3392.1131972947564,0,0
459,12120.581092406692,5660.807742481751,4519.7649948843755,0,0
460,10418.41591149212,4865.826894480942,3885.0275560145124,0,0
461,12079.059990175683,5641.415687332438,4504.281774815801,0,0
462,7602.918908666016,3550.874491537405,2835.12865268986,0,0
463,10011.295632614701,4675.685051509863,3733.2123937587608,0,0
464,8181.144760303165,3820.92964424797,3050.749087340808,0,0
465,9157.907787194368,4277.117979034956,3414.9840446899993,0,0
466,11299.936277933784,5277.533006379696,4213.746522881269,0,0
467,11148.307966929555,5206.7163755293905,4157.204321885668,0,0
468,12220.69563611439,5707.565334369041,4557.097710756583,0,0
469,10036.244236380957,4687.3370711851085,3742.5157287320817,0,0
470,18825.306946929722,8792.189294169822,7019.957435043384,0,0
471,11301.362223456708,5278.198981335435,4214.278258002712,0,0
472,13609.339465679188,6356.118871696935,5074.923029805121,0,0
473,6283.334560249979,2934.5745600884916,2343.0556159024923,0,0
474,7975.309226933123,3724.7960206126336,2973.993011758582,0,0
475,10031.374935135582,4685.06290809176,3740.6999661749396,0,0
476,14095.060401359737,6582.9704403159085,5256.048378964062,0,0
477,7595.215307316572,3547.276594222791,2832.2559795524658,0,0
478,7113.9440676600725,3322.503215874778,2652.7899221530565,0,0
479,8745.527374908219,4084.51943834455,3261.207378553538,0,0
480,10660.467997996693,4978.875131601138,3975.288785173523,0,0
481,6571.772930924016,3069.2870915663198,2450.6142915975643,0,0
482,12750.314917667616,5954.919228272889,4754.592754198002,0,0
483,16608.428111392586,7756.816090469675,6193.2832613902765,0,0
484,13451.186751386986,6282.255077318241,5015.947878658972,0,0
485,28767.451820943774,13435.578109492602,10727.383509176863,1,0
486,9463.227347414886,4419.714717363798,3528.8377163924815,0,0
487,7774.405477103442,3630.9657418612333,2899.0759983828725,0,0
488,16571.20013978176,7739.429103135915,6179.400949838184,0,0
489,5744.882103094523,2683.095211434697,2142.2666810563437,0,0
490,9450.670469526078,4413.8501411498,3524.155256311222,0,0
491,18692.88160315032,8730.341235429727,6970.576021009972,0,0
492,16174.08121023626,7553.958299886594,6031.315291000413,0,0
493,12507.122322300735,5841.338326806908,4663.906229255486,0,0
494,8308.535878972829,3880.4265136959557,3098.253238703899,0,0
495,7697.098677816302,3594.8603006604576,2870.24829098001,0,0
496,22104.872787582368,10323.880849319416,8242.907619691428,0,0
497,8282.041399234142,3868.0525066335595,3088.373446541491,0,0
498,13207.035637804467,6168.226508591506,4924.903922249684,0,0
499,11929.755650111303,5571.684446084273,4448.606182642249,0,0
500,10061.123361276539,4698.956641382392,3751.7931550327776,0,0
501,10298.442606906363,4809.794447990761,3840.2895077102926,0,0
502,15417.731914452888,7200.712204097223,5749.272619537345,0,0
503,9889.82042844729,4618.951156407983,3687.914287062683,0,0
504,9535.030073125341,4453.249530796768,3555.6129546198567,0,0
505,7825.592719522485,3654.872280334338,2918.1637223712205,0,0
506,11163.327360862777,5213.731047583177,4162.805054261963,0,0
507,8407.842946764384,3926.806981261968,3135.284846786623,0,0
508,13642.417288705434,6371.567569681283,5087.257750845406,0,0
509,21203.084158806792,9902.708628867636,7906.630617289448,0,0
510,34797.976378476684,16252.080045022347,12976.16626869353,0,0
511,10075.9432778213,4705.8781493266,3757.3195022858868,0,0
512,8092.025199231888,3779.307159527752,3017.516400770874,0,0
513,6829.0508030292385,3189.446394101318,2546.553216590857,0,0
514,9787.478419537132,4571.153247050097,3649.7509493603297,0,0
515,10908.81772761559,5094.864625962149,4067.898405608611,0,0
516,14093.810462759262,6582.38666780094,5255.582276828438,0,0
517,16328.286292537818,7625.978388458879,6088.818370077741,0,0
518,8835.80054057091,4126.680703652353,3294.87024430469,0,0
519,8532.983946328952,3985.2529529390868,3181.949928678705,0,0
520,12773.273773776316,5965.64195430622,4763.154112219664,0,0
521,6377.170832424333,2978.3999420566042,2378.0471641616587,0,0
522,9100.800678329682,4250.446620496339,3393.688802354847,0,0
523,11464.16723822153,5354.235590559799,4274.988252112373,0,0
524,7915.714964919834,3696.9630596976117,2951.770309951621,0,0
525,20338.327985950105,9498.832081914556,7584.1630186331095,0,0
526,10088.42833623879,4711.709182906281,3761.9751808844826,0,0
527,9843.202258204583,4597.17856175775,3670.5303702040633,0,0
528,12156.457177662935,5677.563343524322,4533.143187980764,0,0
529,10166.393837469579,4748.12226489046,3791.0485182587354,0,0
530,34987.34992185955,16340.525245168279,13046.783667794576,0,0
531,9117.713767850284,4258.345725941662,3399.9956938634114,0,0
532,19069.41660116801,8906.198499684922,7110.985931262161,0,0
533,10892.097010953168,5087.055366519813,4061.663249943711,0,0
534,11980.464369066289,5595.367494502763,4467.515465218788,0,0
535,7811.130043144106,3648.117618177833,2912.7705899851594,0,0
536,12752.945124483786,5956.147642570502,4755.5735583860505,0,0
537,16152.439819798758,7543.850884275685,6023.245215960749,0,0
538,10992.635386309914,5134.010905144323,4099.154012648533,0,0
539,12135.410404529972,5667.733638545904,4525.294845748952,0,0
540,10077.37343432999,4706.546090985141,3757.852807684027,0,0
541,8373.008762540634,3910.5379906703893,3122.295178611515,0,0
542,10810.738541948012,5049.0576296333065,4031.32467480087,0,0
543,25398.410568498348,11862.097872762746,9471.067941215864,0,0
544,9738.294220403566,4548.182211821639,3631.4101602636265,0,0
545,6734.515839398829,3145.2946946098214,2511.301126270115,0,0
546,15674.671748702098,7320.7136291098495,5845.085490205609,0,0
547,15917.810306952797,7434.269293029598,5935.751864706135,0,0
548,12735.327451596153,5947.919467838079,4749.0039277221595,0,0
549,10990.41506898683,5132.973926026122,4098.3260562627875,0,0
550,13085.824849038663,6111.616106310741,4879.704416063531,0,0
551,18582.269184569173,8678.68070605865,6929.328647332833,0,0
552,9750.818708507459,4554.031660679628,3636.0805421932755,0,0
553,8050.091807851445,3759.722548461238,3001.8794380680833,0,0
554,10595.030494194458,4948.313137473278,3950.887138356173,0,0
555,12145.021219471026,5672.22228271363,4528.878718882734,0,0
556,30127.042749655637,14070.56275232311,11234.375000765,1,0
557,11586.017547428783,5411.1446750769055,4320.426235487263,0,0
558,25850.965115401945,12073.459379564772,9639.825543163852,0,0
559,8496.728058496501,3968.31996853943,3168.430107192074,0,0
560,11501.467991411124,5371.656569871455,4288.89770391702,0,0
561,11282.198386551065,5269.248684686778,4207.132062737531,0,0
562,7512.253984485021,3508.5302589579264,2801.319700177358,0,0
563,11115.307385808292,5191.3037526779435,4144.898404353697,0,0
564,9714.626778465326,4537.128547187304,3622.584570568267,0,0
565,12922.229986722372,6035.210605933331,4818.699887782017,0,0
566,6588.713655941351,3077.19910392037,2456.931488383557,0,0
567,32696.450107810066,15270.581213132904,12192.507069388352,0,0
568,14206.212779607946,6634.883152964389,5297.49710361466,0,0
569,11937.394685118232,5575.252188272756,4451.454778988892,0,0
570,7244.419177728429,3383.4404356041873,2701.444093986459,0,0
571,10218.67778786721,4772.541010902883,3810.5452046799437,0,0
572,17565.001384696767,8203.574983503591,6549.989459117939,0,0
573,9996.951324352092,4668.985672110934,3727.8634008460535,0,0
574,8833.68810961297,4125.69411188493,3294.0825187472255,0,0
575,10738.449976237216,5015.2959090236445,4004.3682668251213,0,0
576,14159.470708226338,6613.052691408184,5280.066984018221,0,0
577,10947.6301883733,5112.9916346168475,4082.371573203515,0,0
578,13303.27882981335,6213.176020692568,4960.793010975817,0,0
579,8860.509648591877,4138.220869006515,3304.0842713085553,0,0
580,9698.90164015172,4529.784263605634,3616.7206660947363,0,0
581,7766.435520548356,3627.2434457575805,2896.1040013825805,0,0
582,10084.523882693107,4709.88564320195,3760.519210058877,0,0
583,11799.965637900137,5511.067195110882,4400.207483817064,0,0
584,5485.362496648408,2561.8889271570943,2045.4918132708249,0,0
585,22310.382117930956,10419.86212278479,8319.542054158732,0,0
586,15423.182634256835,7203.257913468171,5751.305193089634,0,0
587,8111.21857659054,3788.2712527777285,3024.6736116717266,0,0
588,11396.986443981097,5322.859408404593,4249.936532246676,0,0
589,7974.729892687761,3724.525447794662,2973.7769780038825,0,0
590,11834.35798163175,5527.129828098006,4413.032389661517,0,0
591,17412.316162384082,8132.264731788704,6493.053135868771,0,0
592,12612.129560114647,5890.381007211565,4703.063430883233,0,0
593,13942.509217267476,6511.722789939208,5199.16203857067,0,0
594,12501.986879015683,5838.939864481754,4661.991222325039,0,0
595,10084.619665233056,4709.930377570674,3760.5549273704382,0,0
596,10845.062355060707,5065.088256014872,4044.124025575801,0,0
597,8821.45074026869,4119.978759246012,3289.519203410274,0,0
598,17217.9608543626,8041.492843539083,6420.578036608407,0,0
599,10617.5803979175,4958.844865994742,3959.2959980229157,0,0
600,7035.943324778297,3286.0736745963404,2623.7034431662623,0,0
601,9895.620278156328,4621.6599237424725,3690.077051165381,0,0
602,21717.21933945026,10142.830813528577,8098.351639111307,0,0
603,9405.6168170385,4392.808240362672,3507.354748162928,0,0
604,16724.577461792207,7811.062593753112,6236.595357082095,0,0
605,6358.090037188009,2969.4884292683137,2370.93193513706,0,0
606,20123.912408478238,9398.691226306415,7504.207444389033,0,0
607,14522.828248428643,6782.755543209154,5415.563019918886,0,0
608,21088.44738359343,9849.168560140446,7863.882560922715,0,0
609,27263.435482222223,12733.140885555556,10166.535778555557,0,0
610,8741.738925565282,4082.7500773536044,3259.7946656980603,0,0
611,8693.824686659082,4060.3721655598165,3241.927444802155,0,0
612,9011.438568290956,4208.710855475251,3360.3656692688382,0,0
613,9859.974320223144,4605.011801584142,3676.784672553562,0,0
614,9814.711136987762,4583.872041356908,3659.9060303841297,0,0
615,20565.813322797803,9605.077050395088,7668.992306477883,0,0
616,12072.255679362755,5638.2377955268885,4501.744447142143,0,0
617,5568.979171979318,2600.941338877712,2076.6724736094634,0,0
618,9821.418139624257,4587.0044862590175,3662.407071836343,0,0
619,14923.89790680254,6970.071498614941,5565.121905636357,0,0
620,9807.821458875462,4580.654279526516,3657.3368692423833,0,0
621,21902.76373588461,10229.487645235078,8167.541149218732,0,0
622,8356.343073673595,3902.754431462042,3116.0805428129006,0,0
623,12079.055314688716,5641.413503688551,4504.280031326593,0,0
624,7843.718323767101,3663.3376798117083,2924.9227606509335,0,0
625,11063.617825489357,5167.162611174239,4125.623366007816,0,0
626,8693.26775986974,4060.1120579414546,3241.7197667883706,0,0
627,7975.586390848944,3724.925467511974,2974.0963661897777,0,0
628,10183.066537171013,4755.909098445585,3797.2657683976727,0,0
629,9996.535405087681,4668.791420781375,3727.7083045418703,0,0
630,12509.600255455845,5842.495623068768,4664.83025059149,0,0
631,13504.803086209486,6307.2961014220145,5035.941411265799,0,0
632,16599.539847782613,7752.664907364098,6189.968827666069,0,0
633,19057.16393850014,8900.476004437583,7106.416913044458,0,0
634,7737.40641383695,3613.685664098729,2885.279046758155,0,0
635,12112.682332719784,5657.118698231253,4516.819547198022,0,0
636,17140.382110342547,8005.260393011125,6391.648921007788,0,0
637,17858.843927696114,8340.811484773592,6659.563350809343,0,0
638,7681.128958497537,3587.40178773309,2864.2931822434903,0,0
639,9011.114979533373,4208.559726273578,3360.2450030129785,0,0
640,9623.42914314166,4494.53551668816,3588.576970057235,0,0
641,15685.29359134371,7325.6744646182,5849.046375594413,0,0
642,8212.424938433787,3835.5387684473835,3062.413466554203,0,0
643,22069.57521369669,10307.395436778592,8229.745153499709,0,0
644,11785.053570073242,5504.102648744058,4394.646773348522,0,0
645,17888.40900663959,8354.61958741441,6670.588169492619,0,0
646,7724.448722631819,3607.6338916515606,2880.447123381134,0,0
647,7217.255298928924,3370.753791766591,2691.3146828973986,0,0
648,12984.495670137554,6064.291230045355,4841.918762697082,0,0
649,15222.762761752361,7109.653625243798,5676.568617580691,0,0
650,8186.3794805857215,3823.3744729966334,3052.7011146661257,0,0
651,8421.169258551627,3933.0309146170457,3140.254228788005,0,0
652,8034.796669680969,3752.5790925561414,2996.1758806587654,0,0
653,28510.283064489257,13315.469768435081,10631.48527341247,0,0
654,9560.689979587574,4465.233757960907,3565.1815343864373,0,0
655,9669.721750681896,4516.156060223619,3605.8394845758958,0,0
656,8759.72179700997,4091.148814768094,3266.500478913083,0,0
657,8426.47421868454,3935.508548252348,3142.2324485552917,0,0
658,6407.104603631967,2992.3802390837827,2389.209468199532,0,0
659,20878.40061063669,9751.068115155862,7785.556113992456,0,0
660,14074.526574573792,6573.380302288162,5248.391314437983,0,0
661,12691.472541933816,5927.437429042274,4732.650430803616,0,0
662,11293.659072082413,5274.6012941776435,4211.405752661063,0,0
663,8556.33326201768,3996.1580395867227,3190.6568890876024,0,0
664,4286.92615022639,2002.1700739952255,1598.5948694808285,0,0
665,28424.537344062242,13275.42300546412,10599.510692103826,0,0
666,14562.369359664954,6801.222861477672,5430.307901295628,0,0
667,7974.250489010564,3724.3015466444645,2973.5982083605713,0,0
668,14438.879954156982,6743.548251862467,5384.258698868884,0,0
669,22936.75357860643,10712.403246616112,8553.115987633688,0,0
670,19910.184668866543,9298.871619147896,7424.508364900354,0,0
671,11584.314117157614,5410.349103379947,4319.791026296205,0,0
672,12114.100912104532,5657.7812328987975,4517.348535486352,0,0
673,12990.020096422304,6066.871363361329,4843.97882139792,0,0
674,8277.998966399158,3866.1645249504804,3086.866023235427,0,0
675,11358.822408645337,5305.035240976815,4235.705162507963,0,0
676,16677.045847880283,7788.863383501233,6218.870817056199,0,0
677,13973.48028194288,6526.187545495958,5210.711149368822,0,0
678,10972.003292441397,5124.3748723646995,4091.4603043248853,0,0
679,9337.114662286765,4360.81492873521,3481.810292929258,0,0
680,33787.479865418354,15780.136790712942,12599.352093502288,0,0
681,10948.757492368963,5113.5181317491315,4082.7919448919133,0,0
682,8636.660897782936,4033.6743351346395,3220.6110664893013,0,0
683,11078.394824471106,5174.064074858926,4131.133709300598,0,0
684,7854.839731699779,3668.5318327696095,2929.0699339493694,0,0
685,20126.348382817003,9399.828926082708,7505.115819281363,0,0
686,21382.20115625223,9986.363602026015,7973.423350151892,0,0
687,10154.766179103279,4742.691672247662,3786.712564160842,0,0
688,15760.82071939121,7360.948726467457,5877.210443547152,0,0
689,8317.53273239705,3884.628412691847,3101.6081655725766,0,0
690,28667.29473584127,13388.800649031748,10690.03492961746,1,0
691,8157.261623245683,3809.7752411596193,3041.843064930046,0,0
692,22843.225009638292,10668.721574646625,8518.239181907877,0,0
693,5553.961324210243,2593.927388945901,2071.072317797817,0,0
694,36024.468783789045,16824.90222666155,13433.525317550948,0,0
695,17227.357411845805,8045.881420699539,6424.082013130756,0,0
696,10528.699059985496,4917.333641236481,3926.1521448676217,0,0
697,12350.76375379184,5768.3124719844,4605.600115117157,0,0
698,9837.51733504928,4594.523469830423,3668.4104622161503,0,0
699,30172.93858650794,14091.997987698414,11251.489559484127,1,0
700,6667.654309746738,3114.0676220921646,2486.368460177459,0,0
701,14555.916756679813,6798.209231631135,5427.901725479816,0,0
702,10848.934636269205,5066.896769920188,4045.567999336059,0,0
703,9610.000327120848,4488.263709658164,3583.569364224571,0,0
704,9656.832678666256,4510.136335748093,3601.033149296366,0,0
705,15278.502946612736,7135.686574292969,5697.354133920179,0,0
706,11569.044134267147,5403.217396020795,4314.096849291436,0,0
707,8218.425544596135,3838.341297267119,3064.651092743401,0,0
708,13792.218488588676,6441.530864812684,5143.118622057937,0,0
709,19343.201562219987,9034.067288770377,7213.080350139797,0,0
710,6957.929660823392,3249.638098647596,2594.612145910972,0,0
711,10141.860783510783,4736.664323993248,3781.900141819091,0,0
712,14360.19190483815,6706.797710330765,5354.915923294385,0,0
713,6181.416574842942,2886.974687071534,2305.0503965751413,0,0
714,13052.229183943564,6095.925554873129,4867.176591702716,0,0
715,8308.306646730629,3880.319452851135,3098.167757995004,0,0
716,6389.355638795051,2984.0907456342657,2382.5908787644444,0,0
717,10997.273107401163,5136.176910821829,4100.883418960364,0,0
718,26945.78303747258,12584.784185084854,10048.083173901285,0,0
719,9107.268497020928,4253.467356700754,3396.100652107849,0,0
720,8588.460363891974,4011.162711858372,3202.637086186361,0,0
721,7403.703949796989,3457.832947325431,2760.8413895059484,0,0
722,29151.25168784127,13614.828365031746,10870.50248921746,1,0
723,19114.75466244582,8927.373231024438,7127.892495455501,0,0
724,14145.698481431275,6606.620497482965,5274.9313202991825,0,0
725,11060.74607627302,5165.821386683898,4124.552490652655,0,0
726,10161.273148260487,4745.730693323003,3789.1390131235867,0,0
727,5766.32436138668,2693.1096241787013,2150.2624997139883,0,0
728,11026.96580748231,5150.044617760388,4111.955827569093,0,0
729,22315.876535757052,10422.428240921641,8321.590922704583,0,0
730,12535.886424742577,5854.772340619194,4674.632363781112,0,0
731,15505.774125171838,7241.831522082338,5782.103562133739,0,0
732,8255.234209323386,3855.5324511144345,3078.3770447480356,0,0
733,11107.81875055986,5187.806253335977,4142.105892080788,0,0
734,10928.494452085344,5104.054462107451,4075.2358566593775,0,0
735,21432.815790367647,10010.002708971384,7992.297548489383,0,0
736,8628.11301761492,4029.682125036129,3217.4235617591794,0,0
737,10479.691341162381,4894.445029540375,3907.877165283134,0,0
738,14850.81080179634,6935.936827451867,5537.867722337223,0,0
739,11416.91493068223,5332.166827822329,4257.367865439869,0,0
740,15276.861577557669,7134.919987725514,5696.742067358171,0,0
741,20884.25118811522,9753.80057443615,7787.737794481676,0,0
742,13312.133117948424,6217.311335859973,4964.094775244578,0,0
743,30518.622123650795,14253.446356269842,11380.394959198413,1,0
744,9982.122673783686,4662.06008502,3722.333796675306,0,0
745,9205.653355322449,4299.417114667814,3432.7883682484926,0,0
746,8088.432414700996,3777.6291820170627,3016.17665132874,0,0
747,8121.15662593895,3792.9127288148707,3028.3795105242593,0,0
748,11979.032228087566,5594.698626015448,4466.981419811723,0,0
749,8258.830695372726,3857.212157385827,3079.7181744864924,0,0
750,34338.02787168035,16037.26525614669,12804.651458915163,0,0
751,12270.07420446739,5730.627147982949,4575.510980140112,0,0
752,5989.243607993793,2797.222041522479,2233.3890923929507,0,0
753,12512.497902134673,5843.848942734667,4665.910783111066,0,0
754,9886.612118200788,4617.452744133421,3686.7179080908895,0,0
755,8851.565615807755,4134.0436394127055,3300.749041257902,0,0
756,7917.858764823234,3697.9643020472136,2952.5697329896384,0,0
757,17364.584632299815,8109.9721524972065,6475.254047097171,0,0
758,8840.035105502639,4128.658418892969,3296.4493136744727,0,0
759,15453.023262949302,7217.194709126316,5762.432764281253,0,0
760,9418.6649254368,4398.902241341892,3512.22038811356,0,0
761,13601.641325279232,6352.523524869373,5072.052393055928,0,0
762,21776.96835589104,10170.736051098873,8120.63204884818,0,0
763,7822.172670960468,3653.2749775951443,2916.888386176235,0,0
764,13430.274139047357,6272.488030924578,5008.1495649903745,0,0
765,7301.60223045508,3410.14726303646,2722.767655789652,0,0
766,31900.86801863869,14899.01179613667,11895.83448828195,0,0
767,13397.567438800452,6257.212662476715,4995.953235643859,0,0
768,10053.170264252383,4695.242219370129,3748.827444951994,0,0
769,11439.5789802599,5342.7518671325015,4265.81929009868,0,0
770,6230.601443177919,2909.946034844456,2323.3914352170664,0,0
771,27520.639357249926,12853.26562842496,10262.447110036775,0,0
772,9619.489562632105,4492.695571253151,3587.107900385916,0,0
773,10013.584636978621,4676.754110289064,3734.065963543765,0,0
774,9618.87507588389,4492.4085807767515,3586.878758262017,0,0
775,10025.901606807212,4682.506639614022,3738.6589619033234,0,0
776,9209.883672748147,4301.392846149165,3434.36585372317,0,0
777,12104.867563228197,5653.468880841608,4513.905419457621,0,0
778,11640.327287536138,5436.50954784563,4340.678338942293,0,0
779,9347.083236878974,4365.470661311301,3485.5275746459724,0,0
780,17812.421621979025,8319.130366878033,6642.252471837264,0,0
781,8019.279852248733,3745.332103357405,2990.3896590471486,0,0
782,17732.601481274807,8281.851092306988,6612.487539356619,0,0
783,12060.54261115449,5632.767312990114,4497.3766437120275,0,0
784,8831.93907411971,4124.877240681591,3293.4303033677006,0,0
785,9821.756199012834,4587.1623738379785,3662.533134190866,0,0
786,30005.858210222224,14013.964609555556,11189.185282955557,0,0
787,10889.425435223033,5085.807631245202,4060.667019286601,0,0
788,12202.420284313472,5699.029996650291,4550.282831609351,0,0
789,11215.807353799304,5238.241353489763,4182.374844950867,0,0
790,17318.112836580956,8088.267920744064,6457.924713302184,0,0
791,10768.767327975176,5029.455353867201,4015.6736080524215,0,0
792,20239.226516800343,9452.547637334112,7547.2080782890935,0,0
793,12188.841463044111,5692.6881310260815,4545.219288815722,0,0
794,9739.004282610806,4548.51383995149,3631.6749424786044,0,0
795,8000.856017783718,3736.727418153731,2983.519410710732,0,0
796,12644.861071228843,5905.667963350526,4715.269012202786,0,0
797,8291.864349625577,3872.6402267441645,3092.0364249900663,0,0
798,14941.932185853371,6978.494245486787,5571.846888749005,0,0
799,13239.472987410736,6183.376079259515,4936.999810735516,0,0
800,6569.304664742507,3068.134310177023,2449.693875076262,0,0
801,12563.756822298212,5867.788957649859,4685.025235732143,0,0
802,9421.852109431355,4400.390786791614,3513.408889105469,0,0
803,10701.673630184037,4998.119849320662,3990.6543664548626,0,0
804,25005.341408950335,11678.51847795187,9324.492441712238,0,0
805,12777.849330818524,5967.778926827028,4764.860337556041,0,0
806,12035.838135141646,5621.229310973439,4488.164343984106,0,0
807,8907.577639030966,4160.203548109878,3321.6359261297443,0,0
808,21084.363560499718,9847.261247511493,7862.359703188129,0,0
809,10820.120256645941,5053.439274605185,4034.8231164482145,0,0
810,11259.067995284782,5258.445844710002,4198.506739251282,0,0
811,17685.592701767062,8259.896067133423,6594.957964293222,0,0
812,8144.895830587289,3803.9999095737094,3037.231860536024,0,0
813,7054.214490024174,3294.6070570224374,2630.5167611470147,0,0
814,9442.146082762096,4409.868903433096,3520.9765122720564,0,0
815,10939.08487595191,5109.000623761168,4079.185025986175,0,0
816,13989.37444798429,6533.610771948679,5216.63808428631,0,0
817,15965.864776221057,7456.712698145302,5953.67137750759,0,0
818,15937.573803986266,7443.4996555157395,5943.1216732481,0,0
819,5821.115338488022,2718.6992543316424,2170.694056456206,0,0
820,7213.980631810949,3369.224388115548,2690.09355944656,0,0
821,21367.282853853474,9979.396143858809,7967.860314811347,0,0
822,8569.07514686179,4002.109021625409,3195.408338267158,0,0
823,8952.861351322523,4181.352896247068,3338.522223584742,0,0
824,8224.364698722557,3841.11512546944,3066.865803466853,0,0
825,8480.429148903262,3960.707710272604,3162.352243393906,0,0
826,11348.50897352035,5300.2184444088925,4231.859282289882,0,0
827,12338.697164403266,5762.676880578723,4601.1004836299935,0,0
828,8305.337672970472,3878.932820517208,3097.0606276050025,0,0
829,9566.29834711219,4467.853095273531,3567.2728947777377,0,0
830,14083.084609412603,6577.377255033796,5251.5826058451,0,0
831,17805.413012780853,8315.857059359972,6639.6389612906005,0,0
832,6785.31820621123,3169.021480412872,2530.245330135045,0,0
833,7104.243077466504,3317.9724561711946,2649.17242266534,0,0
834,12691.052865762042,5927.24142308312,4732.4939335485815,0,0
835,10847.55267951584,5066.2513395213,4045.052667627894,0,0
836,13851.412762117108,6469.177014724611,5165.19216814881,0,0
837,6714.388475422615,3135.894391360031,2503.7956317360304,0,0
838,12003.131708857729,5605.954070477511,4475.968116798397,0,0
839,13279.024099764882,6201.848068459635,4951.748421529349,0,0
840,10713.933106240074,5003.845526699303,3995.2259253851857,0,0
841,9543.189755465954,4457.060436612073,3558.6557003703533,0,0
842,14000.153374829004,6538.644972212925,5220.657546378411,0,0
843,16176.585416837024,7555.127866923545,6032.249109704961,0,0
844,12543.91245312244,5858.520824561318,4677.625269966276,0,0
845,9598.97076081471,4483.112450501034,3579.4564386709876,0,0
846,8023.54174114532,3747.322580008604,2991.9789175241167,0,0
847,9311.329240484263,4348.772080766954,3472.1949084891266,0,0
848,11195.356257845084,5228.689854148498,4174.748630754024,0,0
849,7705.90639712884,3598.973866280612,2873.532689733673,0,0
850,11119.371266487122,5193.2017513824485,4146.413825561271,0,0
851,13730.71565480976,6412.806522721663,5120.184213791465,0,0
852,11320.902074117752,5287.3248918066965,4221.564668806761,0,0
853,9148.112195055446,4272.543036348673,3411.3312681344755,0,0
854,35559.8403736508,16607.90173126984,13260.265371698413,1,0
855,6670.998065485819,3115.6292929586393,2487.6153467768486,0,0
856,18913.70592207519,8833.475235752641,7052.921415103419,0,0
857,8887.915522061307,4151.020534265339,3314.3039222161315,0,0
858,12476.509421664816,5827.040848524435,4652.490677836686,0,0
859,9349.615950358551,4366.653542228096,3486.472023566349,0,0
860,15349.893328411872,7169.0288062326945,5723.975609092629,0,0
861,18109.08373102423,8457.683720960715,6752.877779778243,0,0
862,7503.142136433891,3504.274652761911,2797.9218918094075,0,0
863,20278.9067675028,9471.079939431474,7562.004844776267,0,0
864,8574.721772757302,4004.746227164031,3197.51396520593,0,0
865,8507.22567469181,3973.2227852099318,3172.3446685359213,0,0
866,12367.387945397173,5776.076650272101,4611.799276585836,0,0
867,7577.501036917966,3539.003304496801,2825.6503276742988,0,0
868,17795.25753990339,8311.114037630648,6635.8519851986,0,0
869,8382.535160955591,3914.9872088633306,3125.847572820586,0,0
870,9308.821939175356,4347.601068374563,3471.2599357678328,0,0
871,8330.932019420361,3890.8864284707124,3106.604760041328,0,0
872,8256.568872317917,3856.155793391133,3078.87474061234,0,0
873,8732.410942058828,4078.393527048591,3256.316260413372,0,0
874,15444.660551072702,7213.288980203066,5759.3143088116685,0,0
875,11872.645086260936,5545.0114739258515,4427.309651942851,0,0
876,9249.935446557325,4320.098664752299,3449.3011611862057,0,0
877,12634.56144578378,5900.8576164686765,4711.428281614698,0,0
878,9926.680418104565,4636.166281099522,3701.6593781350175,0,0
879,10651.569689251279,4974.719257005934,3971.9706056180567,0,0
880,31955.552419994623,14924.551651051925,11916.226302926018,0,0
881,12758.439167617844,5958.713585710828,4757.622287209231,0,0
882,8637.95308556355,4034.277839746957,3221.092923345265,0,0
883,10176.065698890963,4752.639420264529,3794.6551556265704,0,0
884,6092.6984793749425,2845.5397032292067,2271.9674165387896,0,0
885,9158.112471656244,4277.213575061064,3415.0603715309926,0,0
886,13737.366156331926,6415.912579289499,5122.664185976721,0,0
887,11353.448727042876,5302.525511600894,4233.701316502949,0,0
888,10737.217666032326,5014.720369691347,4003.9087383186547,0,0
889,13261.047514859145,6193.452267116288,4945.044952564861,0,0
890,10732.916869785577,5012.711721714256,4002.304971289831,0,0
891,13852.660857704474,6469.75992647698,5165.6575830248,0,0
892,10246.444205857813,4785.509065218419,3820.899302648554,0,0
893,12007.216653863727,5607.861907085448,4477.491392894103,0,0
894,9877.480272861436,4613.18779838486,3683.3126427336565,0,0
895,15823.997791991147,7390.4550066527445,5900.769175512187,0,0
896,14552.525523574825,6796.625386890448,5426.637134569483,0,0
897,10492.034425972328,4900.209755631109,3912.479901919898,0,0
898,11719.839285054315,5473.6449069294495,4370.3283648210945,0,0
899,14390.327198466883,6720.872126581515,5366.153375048166,0,0
900,20025.561819863746,9352.757473686639,7467.532507415546,0,0
901,16822.418997128167,7856.758597644632,6273.080468075185,0,0
902,14352.809563755796,6703.349854717408,5352.163048118688,0,0
903,9911.198466034322,4628.935575452673,3695.886157817768,0,0
904,8676.2796375957,4052.177909127471,3235.384895564159,0,0
905,14896.001548334365,6957.042756774947,5554.719352860385,0,0
906,11787.607081993785,5505.29524338454,4395.59897800806,0,0
907,9944.597741780546,4644.534405021657,3708.3407485854364,0,0
908,10294.775394685741,4808.081709700942,3838.9220041807826,0,0
909,12855.12343273305,6003.869097015741,4793.67585210783,0,0
910,12255.4398989195,5723.792327975579,4570.053847232414,0,0
